 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
131      714.0000      187.1910      261.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.868004E-18  3.734412E-18     -0.5002136      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.894558E-18
132      714.0000      187.1910      263.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.572846E-18  3.795429E-18     -0.4144054      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.830707E-18
133      714.0000      187.1910      265.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.987396E-19  3.531049E-18     0.05628344      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.705507E-18
134      714.0000      187.1910      267.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.545580E-19  3.987021E-18     -0.1641722      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.787704E-18
135      714.0000      187.1910      269.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.384965E-18  3.976602E-18     -0.3482784      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.972295E-18
136      714.0000      187.1910      271.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.184100E-18  3.695800E-18     -0.3203908      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.886263E-18
137      714.0000      187.1910      273.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.110478E-18  3.928525E-18     -0.2826704      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.945333E-18
138      714.0000      187.1910      275.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.716664E-18  4.553812E-18     -0.5965693      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.325518E-18
139      714.0000      187.1910      277.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.137269E-18  3.915355E-18     -0.2904638      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.982956E-18
140      714.0000      187.1910      279.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.891738E-19  3.465311E-18      0.1123056      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.876039E-18
141      714.0000      187.1910      281.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.946224E-19  3.824179E-18     0.05089259      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.960712E-18
