 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
111      714.0000      187.1910      221.0000      174.0000      3249.392     0.5115237      1.672923  0.0004207751  2.108133E-16  1.216413E-17      17.33073      124.2931      11.19180      3248.784     0.1871191      10.20208     0.4827188  8.372450E-18
112      714.0000      187.1910      223.0000      174.0000      3249.496     0.3208984      1.673008  0.0002639684  2.317395E-16  1.181682E-17      19.61099      136.6266      11.73607      3248.874     0.1549902      10.48473     0.3519483  8.987710E-18
113      714.0000      187.1910      225.0000      173.0000      3249.261     0.5603153      1.672815  0.0004609107  1.953049E-16  1.347946E-17      14.48907      115.1541      11.24854      3248.729     0.2063549      9.857657     0.6459145  8.555691E-18
114      714.0000      187.1910      227.0000      174.0000      3249.391     0.5619723      1.672921  0.0004622737  1.971493E-16  1.277777E-17      15.42909      116.2370      11.01442      3248.668     0.1975672      9.834843     0.5643072  8.567282E-18
115      714.0000      187.1910      229.0000      174.0000      3249.435     0.3020124      1.672958  0.0002484328  2.060977E-16  1.171493E-17      17.59273      121.5112      10.87469      3248.743     0.1706758      10.05666     0.4203542  8.600109E-18
116      714.0000      187.1910      231.0000      174.0000      3249.422     0.4100978      1.672947  0.0003373430  1.918460E-16  1.242671E-17      15.43820      113.1091      10.71507      3248.665     0.1973427      9.656878     0.5935560  8.357539E-18
117      714.0000      187.1910      233.0000      174.0000      3249.399     0.4661882      1.672929  0.0003834825  1.869157E-16  1.231070E-17      15.18318      110.2031      10.52211      3248.709     0.1910711      9.645661     0.4992549  8.280406E-18
118      714.0000      187.1910      235.0000      174.0000      3249.422     0.5411286      1.672948  0.0004451278  1.866765E-16  1.241984E-17      15.03051      110.0613      10.55950      3248.681     0.1752489      9.642166     0.5144892  8.337587E-18
119      714.0000      187.1910      237.0000      174.0000      3249.367     0.5171800      1.672902  0.0004254279  1.858553E-16  1.287630E-17      14.43391      109.5790      10.72439      3248.658     0.1900440      9.589264     0.5365964  8.711593E-18
120      714.0000      187.1910      239.0000      174.0000      3249.430     0.3504270      1.672954  0.0002882583  2.042582E-16  1.164347E-17      17.54271      120.4268      10.79005      3248.757     0.1381460      9.936114     0.3765265  8.594942E-18
121      714.0000      187.1910      241.0000      174.0000      3249.491     0.4299505      1.673004  0.0003536737  1.962739E-16  1.258638E-17      15.59415      115.7173      10.91102      3248.758     0.2011632      9.682158     0.5238380  8.649544E-18
122      714.0000      187.1910      243.0000      174.0000      3249.591     0.4915734      1.673086  0.0004043642  1.895673E-16  1.283683E-17      14.76745      111.7599      10.81473      3248.732     0.2037219      9.513026     0.4854181  8.804517E-18
