 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 91      729.0000      257.7520      181.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.186996E-19  3.633945E-18      0.1152190      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.317683E-18
 92      729.0000      257.7520      183.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.482413E-19  3.566217E-18      0.1817728      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.332255E-18
 93      729.0000      257.7520      185.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.131514E-18  3.653221E-18      0.5834615      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.345127E-18
 94      729.0000      257.7520      187.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.517029E-18  3.633953E-18      0.6926421      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.409704E-18
 95      729.0000      257.7520      189.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.996182E-18  3.746347E-18      0.7997609      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.460826E-18
 96      729.0000      257.7520      191.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.407023E-18  3.752763E-18      0.9078706      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.435662E-18
 97      729.0000      257.7520      193.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.437906E-18  3.868169E-18      0.8887682      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.543341E-18
 98      729.0000      257.7520      195.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.604525E-18  3.936786E-18      0.9156011      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.574964E-18
 99      729.0000      257.7520      197.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.113716E-18  3.956868E-18       1.039639      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.598518E-18
100      729.0000      257.7520      199.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.150893E-18  3.887977E-18       1.067623      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.487539E-18
101      729.0000      257.7520      201.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.046113E-18  3.899546E-18       1.294026      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.497748E-18
102      729.0000      257.7520      203.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.345712E-18  3.900020E-18       1.114279      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.482811E-18
103      729.0000      257.7520      205.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.510410E-18  3.806353E-18      0.6595316      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.413316E-18
104      729.0000      257.7520      207.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.974784E-18  4.026017E-18      0.9872746      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.573942E-18
105      729.0000      257.7520      209.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.560180E-18  4.045872E-18      0.8799535      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.566374E-18
106      729.0000      257.7520      211.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.413497E-18  4.081462E-18       1.326362      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.724600E-18
107      729.0000      257.7520      213.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.738146E-18  4.058354E-18      0.6746938      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.612053E-18
108      729.0000      257.7520      215.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.407232E-18  4.106881E-18      0.8296398      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.667550E-18
109      729.0000      257.7520      217.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.992272E-18  4.212743E-18       1.185041      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.734463E-18
110      729.0000      257.7520      219.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.573265E-18  4.176701E-18       1.094947      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.709691E-18
111      729.0000      257.7520      221.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.583899E-18  4.177602E-18       1.336628      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.763963E-18
112      729.0000      257.7520      223.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.816383E-18  4.309819E-18       1.349565      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.839102E-18
113      729.0000      257.7520      225.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.841849E-18  4.397279E-18       1.101101      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.888105E-18
114      729.0000      257.7520      227.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.445437E-18  4.363676E-18       1.247901      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.855895E-18
115      729.0000      257.7520      229.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.328292E-18  4.347304E-18      0.9956269      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.825322E-18
116      729.0000      257.7520      231.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.196418E-18  4.407004E-18       1.179127      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.876238E-18
