 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
125      729.0000      257.7520      249.0000      192.0000      3247.017     0.5331908      1.670969  0.0004385983  8.751800E-17  1.685926E-17      5.191092      51.63735      10.56835      3244.716     0.6875321      10.20636      2.145293  1.268575E-17
126      729.0000      257.7520      251.0000      191.0000      3246.879     0.4896167      1.670856  0.0004027546  9.042856E-17  1.691984E-17      5.344528      53.35690      10.64301      3244.806     0.7015314      10.70097      2.098988  1.283729E-17
127      729.0000      257.7520      253.0000      191.0000      3246.781     0.3898823      1.670774  0.0003207139  8.470090E-17  1.704138E-17      4.970307      49.97885      10.63244      3244.713     0.7302455      10.19423      2.121400  1.285449E-17
128      729.0000      257.7520      255.0000      191.0000      3246.886     0.5488173      1.670861  0.0004514525  8.235952E-17  1.722172E-17      4.782304      48.59571      10.70243      3244.624     0.7947403      9.667074      2.557369  1.296170E-17
129      729.0000      257.7520      257.0000      191.0000      3246.947     0.4248404      1.670911  0.0003494702  8.168411E-17  1.758175E-17      4.645960      48.19628      10.89567      3244.623     0.6956913      9.512371      2.513914  1.319458E-17
130      729.0000      257.7520      259.0000      192.0000      3247.044     0.5475640      1.670991  0.0004504216  7.697067E-17  1.870157E-17      4.115733      45.41385      11.47209      3244.577     0.7603443      8.774678      2.835761  1.422306E-17
131      729.0000      257.7520      261.0000      192.0000      3247.076     0.4174453      1.671017  0.0003433870  7.910658E-17  1.788585E-17      4.422857      46.67360      11.03501      3244.647     0.8059921      9.096128      3.098533  1.360841E-17
132      729.0000      257.7520      263.0000      192.0000      3247.153     0.5059910      1.671081  0.0004162240  7.824253E-17  1.809673E-17      4.323573      46.16270      11.14364      3244.455     0.7754106      8.538999      3.274784  1.386685E-17
133      729.0000      257.7520      265.0000      192.0000      3247.060     0.5169950      1.671005  0.0004252758  7.966833E-17  1.785570E-17      4.461786      47.00526      11.02478      3244.280     0.6436118      8.418093      3.283600  1.380853E-17
134      729.0000      257.7520      267.0000      192.0000      3247.104     0.4774734      1.671041  0.0003927656  7.510879E-17  1.843011E-17      4.075330      44.31448      11.29709      3244.339     0.7378015      8.427386      2.774913  1.419863E-17
135      729.0000      257.7520      269.0000      192.0000      3247.051     0.4989188      1.670997  0.0004104064  7.092298E-17  1.837538E-17      3.859673      41.84552      11.22098      3244.452     0.6653134      8.085457      3.095556  1.434181E-17
136      729.0000      257.7520      271.0000      191.0000      3246.936     0.5390625      1.670902  0.0004434283  7.290543E-17  1.833891E-17      3.975451      43.01672      11.22174      3244.361     0.7850885      8.432555      3.073364  1.445187E-17
137      729.0000      257.7520      273.0000      192.0000      3247.106     0.3738055      1.671042  0.0003074892  7.111974E-17  1.853864E-17      3.836298      41.96090      11.31593      3244.482     0.7719094      8.806918      3.062639  1.481096E-17
138      729.0000      257.7520      275.0000      192.0000      3247.117     0.5152300      1.671051  0.0004238239  6.942619E-17  1.875893E-17      3.700968      40.96157      11.42426      3244.488     0.7885599      8.764214      3.024181  1.506689E-17
139      729.0000      257.7520      277.0000      192.0000      3247.198     0.3566606      1.671118  0.0002933860  6.183425E-17  1.981121E-17      3.121174      36.48140      11.95731      3244.481     0.6806725      8.375354      2.967513  1.617506E-17
140      729.0000      257.7520      279.0000      192.0000      3247.173     0.3752980      1.671097  0.0003087170  6.813598E-17  1.847746E-17      3.687519      40.19965      11.25014      3244.530     0.8764266      9.164911      3.121307  1.491728E-17
141      729.0000      257.7520      281.0000      192.0000      3247.120     0.4699031      1.671054  0.0003865384  6.883740E-17  1.857289E-17      3.706338      40.61414      11.31196      3244.548     0.8118429      9.211950      3.021554  1.500200E-17
