 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 74      2637.000      194.7360      1.000000      3333.000      9963.298      9.192317      1.673211   0.002466352   3.889377E-19  2.824147E-19       1.377187      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.500953E-20
 75      2637.000      195.7360      1.000000      3330.000      9959.536      7.366888      1.672202   0.001976579   1.135603E-19  2.682530E-19      0.4233329      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.954284E-20
 76      2637.000      196.7360      1.000000      3331.000      9960.512      9.781486      1.672463   0.002624430   2.729542E-20  2.679190E-19      0.1018794      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.259414E-20
 77      2637.000      197.7360      1.000000      3329.000      9958.393      10.32060      1.671895   0.002769076  -4.272629E-20  3.015954E-19     -0.1416676      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.847701E-20
 78      2637.000      198.7360      1.000000      3329.000      9958.543      7.282968      1.671935   0.001954063   2.082967E-19  2.947913E-19      0.7065904      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.530037E-20
 79      2637.000      199.7360      1.000000      3330.000      9959.405      7.499344      1.672167   0.002012118   1.414487E-19  2.900344E-19      0.4876964      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.219729E-20
 80      2637.000      200.7360      1.000000      3332.000      9961.344      11.54817      1.672687   0.003098441   1.295202E-19  2.970856E-19      0.4359692      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.342392E-20
 81      2637.000      201.7360      1.000000      3330.000      9959.643      10.00951      1.672230   0.002685611   8.498365E-20  3.182244E-19      0.2670557      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.087240E-20
 82      2637.000      202.7360      1.000000      3329.000      9958.050      6.490213      1.671803   0.001741362   2.172904E-19  3.026130E-19      0.7180472      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.926108E-20
 83      2637.000      203.7360      1.000000      3330.000      9959.263      7.062863      1.672128   0.001895007   1.871673E-19  3.038906E-19      0.6159037      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.584776E-20
 84      2637.000      204.7360      1.000000      3330.000      9958.688      8.526781      1.671974   0.002287785   2.871973E-19  2.961901E-19      0.9696382      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.644456E-20
 85      2637.000      205.7360      1.000000      3329.000      9958.646      10.22023      1.671963   0.002742148   2.146030E-19  2.827799E-19      0.7589049      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.934425E-20
 86      2637.000      206.7360      1.000000      3332.000      9961.599      6.910475      1.672755   0.001854121   1.154618E-19  2.712547E-19      0.4256582      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.991534E-20
 87      2637.000      207.7360      1.000000      3329.000      9958.438      5.373715      1.671907   0.001441799   3.465051E-19  2.834696E-19       1.222371      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.221329E-20
 88      2637.000      208.7360      1.000000      3331.000      9960.068      5.457540      1.672344   0.001464290   4.179662E-19  2.893132E-19       1.444684      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.943770E-20
 89      2637.000      209.7360      1.000000      3326.000      9954.803      7.719618      1.670932   0.002071219   2.666227E-19  2.830635E-19      0.9419180      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.269593E-20
 90      2637.000      210.7360      1.000000      3329.000      9958.014      10.50422      1.671793   0.002818344   1.117260E-20  2.901806E-19     0.03850222      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.423598E-20
 91      2637.000      211.7360      1.000000      3330.000      9959.322      7.436806      1.672144   0.001995338   1.965779E-19  2.538177E-19      0.7744846      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.614162E-20
 92      2637.000      212.7360      1.000000      3331.000      9959.891      9.987146      1.672297   0.002679610   1.625896E-19  2.936045E-19      0.5537709      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.783255E-20
 93      2637.000      213.7360      1.000000      3330.000      9958.910      12.04272      1.672034   0.003231131   1.052957E-19  3.015223E-19      0.3492138      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.782299E-20
 94      2637.000      214.7360      1.000000      3330.000      9959.384      11.10692      1.672161   0.002980052  -2.273391E-20  2.933924E-19    -0.07748635      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.926831E-20
 95      2637.000      215.7360      1.000000      3327.000      9955.790      7.667715      1.671196   0.002057292  -2.683308E-19  3.152409E-19     -0.8511929      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.344352E-20
 96      2637.000      216.7360      1.000000      3331.000      9960.095      7.205026      1.672352   0.001933151  -8.757809E-20  2.939151E-19     -0.2979707      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.694947E-20
 97      2637.000      217.7360      1.000000      3329.000      9957.625      11.27591      1.671689   0.003025393  -8.677608E-20  2.835660E-19     -0.3060173      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.567836E-20
 98      2637.000      218.7360      1.000000      3330.000      9959.491      8.587008      1.672189   0.002303944  -1.540000E-19  2.767616E-19     -0.5564356      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.778433E-20
 99      2637.000      219.7360      1.000000      3327.000      9955.884      7.099490      1.671222   0.001904835  -3.075982E-20  2.876171E-19     -0.1069471      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.266250E-20
100      2637.000      220.7360      1.000000      3329.000      9958.513      14.98695      1.671927   0.004021086  -1.434634E-19  2.708571E-19     -0.5296648      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.278163E-20
101      2637.000      221.7360      1.000000      3328.000      9956.425      8.604219      1.671367   0.002308562   8.451967E-20  3.002914E-19      0.2814589      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.149541E-20
102      2637.000      222.7360      1.000000      3320.000      9947.155     0.4791486      1.668880  0.0001285584   1.967891E-19  2.838748E-19      0.6932250      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.892475E-20
103      2637.000      223.7360      1.000000      3333.000      9962.311      5.265695      1.672946   0.001412817  -3.205673E-19  2.727974E-19      -1.175111      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.184069E-20
104      2637.000      224.7360      1.000000      3324.000      9952.347     0.5427301      1.670273  0.0001456177   4.680731E-20  3.120092E-19      0.1500190      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.021761E-20
105      2637.000      225.7360      1.000000      3335.000      9964.958      12.89202      1.673656   0.003459004  -3.147981E-19  2.657747E-19      -1.184455      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.012617E-19
106      2637.000      226.7360      1.000000      3329.000      9957.764      10.29335      1.671726   0.002761765  -1.655266E-19  3.096784E-19     -0.5345113      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.779042E-20
107      2637.000      227.7360      1.000000      3327.000      9955.763      13.05027      1.671189   0.003501464  -2.978111E-20  2.992158E-19    -0.09953054      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.584287E-20
108      2637.000      228.7360      1.000000      3333.000      9962.379     0.6091791      1.672964  0.0001634463  -1.947268E-20  2.567777E-19    -0.07583478      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.865274E-20
109      2637.000      229.7360      1.000000      3331.000      9960.321      14.36130      1.672412   0.003853221  -2.086074E-19  2.818393E-19     -0.7401642      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.277172E-20
110      2637.000      230.7360      1.000000      3330.000      9958.701      11.12203      1.671978   0.002984106  -2.109384E-19  3.067080E-19     -0.6877499      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.892813E-20
111      2637.000      231.7360      1.000000      3329.000      9957.514      9.264973      1.671659   0.002485846  -1.210826E-19  4.834181E-19     -0.2504718      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.799918E-20
112      2637.000      232.7360      1.000000      3329.000      9958.242      11.49120      1.671854   0.003083156  -1.742053E-19  3.123465E-19     -0.5577309      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.716929E-20
113      2637.000      233.7360      1.000000      3331.000      9960.260      7.581401      1.672396   0.002034134  -2.933852E-19  2.915459E-19      -1.006309      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.859888E-20
114      2637.000      234.7360      1.000000      3328.000      9956.985      9.791622      1.671517   0.002627149  -1.011391E-19  2.791892E-19     -0.3622601      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.312705E-20
115      2637.000      235.7360      1.000000      3330.000      9959.751      6.728861      1.672259   0.001805393  -3.819556E-19  3.016944E-19      -1.266035      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.727754E-20
116      2637.000      236.7360      1.000000      3330.000      9958.767      7.732888      1.671995   0.002074779  -3.637670E-19  2.596229E-19      -1.401136      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.781203E-20
117      2637.000      237.7360      1.000000      3331.000      9960.894      10.92502      1.672566   0.002931246  -2.846631E-19  2.833827E-19      -1.004518      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.312586E-20
118      2637.000      238.7360      1.000000      3335.000      9965.558     0.5552771      1.673817  0.0001489841  -2.120956E-19  2.643505E-19     -0.8023272      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.018415E-19
119      2637.000      239.7360      1.000000      3331.000      9960.937      7.749427      1.672577   0.002079217  -4.412143E-19  2.850359E-19      -1.547925      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.965706E-20
120      2637.000      240.7360      1.000000      3328.000      9957.146      11.04525      1.671560   0.002963506  -1.198315E-19  2.922186E-19     -0.4100749      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.704610E-20
121      2637.000      241.7360      1.000000      3327.000      9955.194      11.32281      1.671037   0.003037977   1.105828E-19  2.993798E-19      0.3693730      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.504795E-20
122      2637.000      242.7360      1.000000      3329.000      9958.505      8.593625      1.671925   0.002305720  -1.817869E-19  3.054778E-19     -0.5950905      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.349578E-20
123      2637.000      243.7360      1.000000      3335.000      9964.862      10.39174      1.673631   0.002788163  -2.770224E-19  2.469262E-19      -1.121883      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.070801E-20
124      2637.000      244.7360      1.000000      3334.000      9964.486      13.19197      1.673530   0.003539481  -4.306681E-19  2.908240E-19      -1.480855      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.976805E-20
125      2637.000      245.7360      1.000000      3330.000      9959.192      10.58765      1.672109   0.002840729  -2.030282E-19  2.713975E-19     -0.7480844      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.374540E-20
126      2637.000      246.7360      1.000000      3329.000      9957.957      16.36397      1.671778   0.004390548   1.402557E-21  2.747989E-19    0.005103938      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.844638E-20
127      2637.000      247.7360      1.000000      3328.000      9956.808      23.03329      1.671469   0.006179967   5.836377E-20  2.809939E-19      0.2077048      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.433236E-20
