 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
125      729.0000      257.7520      249.0000      729.0000      4379.514     0.4898802      1.669670  0.0002986219  1.833670E-17  3.662547E-18      5.006543      10.82428      2.287843      4378.973     0.5205904      13.20905      1.148213  3.475932E-18
126      729.0000      257.7520      251.0000      728.0000      4378.664     0.5573431      1.669152  0.0003397460  1.698336E-17  3.779166E-18      4.493943      10.02734      2.336485      4378.677     0.5201249      12.76837      1.141518  3.624551E-18
127      729.0000      257.7520      253.0000      729.0000      4379.126     0.5208802      1.669434  0.0003175189  1.745561E-17  3.932136E-18      4.439218      10.30508      2.428213      4378.821     0.5587294      12.81773      1.196203  3.772098E-18
128      729.0000      257.7520      255.0000      729.0000      4379.466     0.5481786      1.669641  0.0003341595  1.779055E-17  3.955142E-18      4.498080      10.50199      2.445033      4378.929     0.4768348      12.79422      1.105147  3.785260E-18
129      729.0000      257.7520      257.0000      729.0000      4379.863     0.4520379      1.669883  0.0002755539  1.866098E-17  4.064775E-18      4.590902      11.01483      2.517193      4379.065     0.5770559      13.28654      1.276663  3.874759E-18
130      729.0000      257.7520      259.0000      729.0000      4380.886     0.2338554      1.670506  0.0001425539  1.584957E-17  3.005959E-18      5.272715      9.353178      1.888038      4380.711     0.6382747      10.96030      1.265146  2.582107E-18
131      729.0000      257.7520      261.0000      729.0000      4379.784     0.5197755      1.669835  0.0003168455  1.708755E-17  3.475723E-18      4.916256      10.08627      2.166854      4379.088     0.5701426      12.79105      1.129087  3.270702E-18
132      729.0000      257.7520      263.0000      729.0000      4379.406     0.4574195      1.669605  0.0002788345  1.693615E-17  3.382546E-18      5.006924      9.997773      2.113007      4379.012     0.5833960      12.95832      1.228696  3.182388E-18
133      729.0000      257.7520      265.0000      727.0000      4375.464      1.274399      1.667202  0.0007768502  1.683416E-17  3.265913E-18      5.154504      9.946517      2.048510      4378.229     0.5429928      13.63807      1.330923  3.122399E-18
134      729.0000      257.7520      267.0000      729.0000      4379.880     0.4699031      1.669893  0.0002864442  1.476287E-17  3.200277E-18      4.612997      8.713894      1.982703      4379.403     0.5271815      11.71650      1.075076  2.957347E-18
135      729.0000      257.7520      269.0000      729.0000      4379.493     0.4789182      1.669658  0.0002919396  1.561426E-17  3.327243E-18      4.692853      9.217250      2.064865      4379.064     0.5362072      12.25461      1.011636  3.119839E-18
136      729.0000      257.7520      271.0000      729.0000      4378.998     0.6212723      1.669356  0.0003787160  1.587224E-17  3.353006E-18      4.733735      9.370595      2.082822      4379.074     0.5178015      12.14745      1.231965  3.168943E-18
137      729.0000      257.7520      273.0000      729.0000      4379.154     0.4946655      1.669451  0.0003015389  1.576958E-17  3.443319E-18      4.579763      9.309658      2.132217      4379.089     0.4725035      12.18600      1.109256  3.264663E-18
138      729.0000      257.7520      275.0000      729.0000      4379.874     0.4015084      1.669889  0.0002447520  1.563460E-17  3.475682E-18      4.498282      9.228452      2.148444      4379.440     0.5539117      11.77253      1.148455  3.281457E-18
139      729.0000      257.7520      277.0000      729.0000      4380.985     0.2334898      1.670567  0.0001423310  1.175449E-17  3.411874E-18      3.445170      6.936424      2.069684      4381.902     0.9435427      7.992672      2.012855  3.067545E-18
140      729.0000      257.7520      279.0000      729.0000      4379.318     0.5838857      1.669551  0.0003559258  1.646551E-17  3.452994E-18      4.768474      9.720141      2.146303      4379.299     0.4316117      12.26086     0.9659955  3.294413E-18
141      729.0000      257.7520      281.0000      729.0000      4379.376     0.5196288      1.669586  0.0003167560  1.619893E-17  3.424124E-18      4.730824      9.562639      2.126689      4379.421     0.4561855      12.01775      1.053601  3.260394E-18
