 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
115      714.0000      187.1910      229.0000      712.0000      4382.778     0.4047326      1.671660  0.0002467174  2.052669E-17  1.734200E-18      11.83640      12.10802      1.321727      4383.240     0.2364563      10.10908     0.6676890  1.242488E-18
116      714.0000      187.1910      231.0000      712.0000      4382.786     0.5453990      1.671665  0.0003324651  1.991222E-17  1.884439E-18      10.56665      11.74554      1.376519      4383.205     0.2812702      9.948726     0.6313388  1.272401E-18
117      714.0000      187.1910      233.0000      712.0000      4382.825     0.5781018      1.671689  0.0003524001  1.958648E-17  1.853281E-18      10.56854      11.55330      1.353831      4383.185     0.3062199      9.624903     0.6714101  1.247480E-18
118      714.0000      187.1910      235.0000      712.0000      4382.844     0.6103492      1.671700  0.0003720575  1.971013E-17  1.877195E-18      10.49978      11.62618      1.368196      4383.240     0.3162894      9.674856     0.7760660  1.265686E-18
119      714.0000      187.1910      237.0000      712.0000      4382.754     0.5108678      1.671646  0.0003114155  1.932013E-17  1.919013E-18      10.06774      11.39637      1.379117      4383.247     0.2683964      9.574963     0.8293985  1.298929E-18
120      714.0000      187.1910      239.0000      712.0000      4382.874     0.5112214      1.671719  0.0003116311  2.041314E-17  1.716911E-18      11.88946      12.04078      1.310876      4383.353     0.2503867      10.02592     0.5611723  1.236386E-18
121      714.0000      187.1910      241.0000      712.0000      4382.786     0.6064287      1.671665  0.0003696677  1.956616E-17  1.878272E-18      10.41711      11.54142      1.365290      4383.331     0.2804225      9.664539     0.7320493  1.268737E-18
122      714.0000      187.1910      243.0000      712.0000      4382.718     0.5462022      1.671623  0.0003329547  1.949233E-17  1.907054E-18      10.22118      11.49805      1.377385      4383.311     0.2777863      9.690403     0.7890185  1.282620E-18
123      714.0000      187.1910      245.0000      712.0000      4382.691     0.5876516      1.671607  0.0003582215  1.986113E-17  1.896788E-18      10.47092      11.71566      1.381215      4383.316     0.2681896      9.680280     0.7671084  1.312600E-18
124      714.0000      187.1910      247.0000      712.0000      4382.700     0.3716606      1.671613  0.0002265574  2.065861E-17  1.724032E-18      11.98273      12.18605      1.320539      4383.447     0.2622617      10.12610     0.5032363  1.275160E-18
125      714.0000      187.1910      249.0000      712.0000      4382.739     0.5804917      1.671636  0.0003538569  2.017602E-17  1.865551E-18      10.81505      11.90128      1.373966      4383.362     0.2746621      9.761095     0.7110437  1.357322E-18
126      714.0000      187.1910      251.0000      712.0000      4382.735     0.6274257      1.671634  0.0003824670  1.878894E-17  2.157552E-18      8.708453      11.08309      1.485489      4383.278     0.2777678      8.918277     0.7993391  1.607376E-18
127      714.0000      187.1910      253.0000      712.0000      4382.725     0.4761961      1.671628  0.0002902803  2.057861E-17  1.994753E-18      10.31637      12.13880      1.445206      4383.377     0.3074531      10.00884     0.7397812  1.385827E-18
128      714.0000      187.1910      255.0000      712.0000      4382.730     0.5786687      1.671631  0.0003527456  2.066328E-17  1.955320E-18      10.56772      12.18872      1.428363      4383.396     0.2425423      9.958393     0.7022093  1.385670E-18
129      714.0000      187.1910      257.0000      712.0000      4382.666     0.6919945      1.671592  0.0004218270  2.042712E-17  2.094794E-18      9.751373      12.04960      1.490203      4383.359     0.3002310      9.969488     0.7140828  1.447007E-18
130      714.0000      187.1910      259.0000      712.0000      4382.618     0.7713307      1.671562  0.0004701888  1.886865E-17  2.452914E-18      7.692341      11.13041      1.638791      4383.258     0.3829911      9.113922      1.205471  1.654715E-18
131      714.0000      187.1910      261.0000      712.0000      4382.834     0.4280788      1.671694  0.0002609489  1.972282E-17  2.068128E-18      9.536553      11.63369      1.461129      4383.389     0.2646693      9.557758     0.8374854  1.568318E-18
132      714.0000      187.1910      263.0000      712.0000      4382.696     0.6508584      1.671610  0.0003967512  1.971984E-17  2.141261E-18      9.209450      11.63230      1.497315      4383.500     0.3098331      9.479166     0.7996532  1.567653E-18
133      714.0000      187.1910      265.0000      712.0000      4382.762     0.5933885      1.671650  0.0003617186  2.100138E-17  2.009700E-18      10.45001      12.38807      1.462408      4383.520     0.2457079      10.12348     0.6038502  1.505832E-18
134      714.0000      187.1910      267.0000      712.0000      4382.770     0.8169289      1.671655  0.0004979847  2.108792E-17  2.282426E-18      9.239256      12.43910      1.597492      4383.439     0.3685642      9.970195     0.7808231  1.521276E-18
135      714.0000      187.1910      269.0000      712.0000      4382.667     0.6068733      1.671593  0.0003699387  2.070854E-17  2.267304E-18      9.133555      12.21560      1.581706      4383.425     0.3375929      9.654504     0.8333015  1.611835E-18
136      714.0000      187.1910      271.0000      712.0000      4382.676     0.6673095      1.671598  0.0004067795  2.145300E-17  2.097837E-18      10.22624      12.65471      1.515444      4383.381     0.2654868      10.04842     0.7209486  1.555857E-18
137      714.0000      187.1910      273.0000      712.0000      4382.737     0.7694852      1.671635  0.0004690639  2.080785E-17  2.253222E-18      9.234708      12.27398      1.576839      4383.490     0.3829882      9.824128     0.7839276  1.595640E-18
138      714.0000      187.1910      275.0000      712.0000      4382.544     0.9514706      1.671518  0.0005799988  1.985209E-17  2.610805E-18      7.603821      11.71072      1.739902      4383.480     0.3755815      9.363102     0.9306659  1.801627E-18
139      714.0000      187.1910      277.0000      712.0000      4382.737     0.7694852      1.671635  0.0004690639  2.139373E-17  2.225965E-18      9.610993      12.61958      1.576404      4383.472     0.3249696      10.16179     0.8108459  1.589458E-18
140      714.0000      187.1910      279.0000      712.0000      4382.570     0.4411814      1.671533  0.0002689360  2.225418E-17  1.955187E-18      11.38212      13.12763      1.467556      4383.475     0.2884209      10.57184     0.4758140  1.527369E-18
141      714.0000      187.1910      281.0000      712.0000      4382.790     0.7173881      1.671667  0.0004373064  2.381100E-17  2.188290E-18      10.88110      14.04529      1.615178      4383.490     0.3194904      10.97430     0.5880675  1.560919E-18
